title;link;downloaded;notesTaken
"Du Maraîchage sur sol vivant et de la Politique (La ferme de Cagnolle)";"https://www.youtube.com/watch?v=9kOPvQO11vE&t=1411s";false;false
"Savoir vivre ensemble";"https://www.youtube.com/watch?v=VJURlFSvYks";false;false
"Comment faire un four en terre...";"https://www.youtube.com/watch?v=DXFzY-ae7gQ";false;false
"Le plantain de A à Z (presque)";"https://www.youtube.com/watch?v=sQX4-FE1lok";false;false
"La courge de Siam est très productive !";"https://www.youtube.com/watch?v=PWGWDZu8x6o";false;false
"Un jardin urbain et une tarte aux noix";"https://www.youtube.com/watch?v=G-GsL24A6gU";false;false
"3 Trucs à faire en Décembre au Jardin";"https://www.youtube.com/watch?v=o2A0UA_tsDY";false;false
"Précautions de cueillette - L'Échinococcose";"https://www.youtube.com/watch?v=ArlKsEnIfmY";false;false
"La Permaculture en Action (et des Tagliatelles)  avec Humus Pays d'Oc";"https://www.youtube.com/watch?v=c9hZ_OT8rjY";false;false
"3 Trucs à faire en Janvier au Jardin";"https://www.youtube.com/watch?v=5ShdlruxnwI";false;false
"La mauvaise herbe face à Big Brother (réponses aux questions)";"https://www.youtube.com/watch?v=FmtnjUoaano";false;false
"3 Trucs à faire en Février au Jardin";"https://www.youtube.com/watch?v=VDvyGwyhFWc";false;false
"Le Lierre de A à Z (presque)";"https://www.youtube.com/watch?v=jDf5VoV0fH0";false;false
"l'Aubergine de A à Z (presque)";"https://www.youtube.com/watch?v=IsPLr4fH5pk";false;false
"3 Trucs à faire en Mars au Jardin";"https://www.youtube.com/watch?v=UM3T44V99C4";false;false
"Un Jardin Comestible et un Crumble (comestible aussi)";"https://www.youtube.com/watch?v=McxF1mhws9U";false;false
"3 Trucs à faire en Avril au Jardin";"https://www.youtube.com/watch?v=WS40hHI8yB4";false;false
"L'Achillée de A à Z (presque)";"https://www.youtube.com/watch?v=381Y_pdQgCw";false;false
"Mi-avril, la Serre et les Tomates précoces.";"https://www.youtube.com/watch?v=jLO4wc-boeE";false;false
"Visite du jardin-forêt - L'Écoasis de Guérande";"https://www.youtube.com/watch?v=nZxfIOQu9jM";false;false
"3 Trucs à faire en Mai au Jardin";"https://www.youtube.com/watch?v=zNE8yd5yecg";false;false
"Mon Potager en Mai (visite)";"https://www.youtube.com/watch?v=odt7EV_LwME";false;false
"Le Jardin d’Évelyne Adam (et un peu de Kerterre)";"https://www.youtube.com/watch?v=3wW9YsHmkdE";false;false
"Ortie piqûre et cookies";"https://www.youtube.com/watch?v=U7OF07QHd0I";false;false
"3 Trucs à faire en Juin au Jardin";"https://www.youtube.com/watch?v=WCo4WDHVr0s";false;false
"Visite du jardin de Livia et Oliver (Les p'tites mains de Gaïa)";"https://www.youtube.com/watch?v=wXt4UL-ztso";false;false
"Mon Potager en Juin (visite)";"https://www.youtube.com/watch?v=6aS2fXJ6xs8";false;false
"Essaim sauvage au jardin";"https://www.youtube.com/watch?v=oV8cMynpOzY";false;false
"3 Trucs à faire en Juillet au Jardin";"https://www.youtube.com/watch?v=OcO3XRZw2AI";false;false
"5 plantes sauvages au jardin (juillet et juin)";"https://www.youtube.com/watch?v=E6SxWst-Exg";false;false
"La Forêt Gourmande";"https://www.youtube.com/watch?v=Km-WU6vi9tg";false;false
"3 Trucs à faire en Août au Jardin";"https://www.youtube.com/watch?v=bkacvFjicBg&t=1s";false;false
"La Forêt Jardinée";"https://www.youtube.com/watch?v=11Ff21RD_D0";false;false
"Août, visite très rapide du jardin";"https://www.youtube.com/watch?v=KppJWXKNmt4";false;false
"3 Trucs à faire en Septembre au Jardin";"https://www.youtube.com/watch?v=PmWl6oY8ChI";false;false
"5 fruits sauvages au jardin en septembre";"https://www.youtube.com/watch?v=0QMy_768M24";false;false
